Provinsi,KabupatenKota,NamaWisata,Rating,Reviews,JenisWisata,Latitude,Longitude
Bali,Buleleng,Air Terjun Gitgit,4.4,725,Air,-8.2041317,115.1296887
Bali,Buleleng,Air Terjun Sekumpul,4.1,1013,Air,-8.1775094,115.1723042
Bali,Buleleng,Air Panas Banjar,4.3,3233,Air,-8.2105146,114.9567747
Bali,Buleleng,Pulau Menjangan,4.7,288,Air,-8.0982461,114.4738858
Bali,Buleleng,Pantai Pemuteran,4.3,278,Air,-8.1440046,114.6163505
Bali,Buleleng,Air Terjun Gitgit Twin,4.3,419,Air,-8.202166,115.1302086
Bali,Buleleng,Air Terjun Aling-Aling,4.6,2946,Air,-8.1751389,115.1027474
Bali,Buleleng,Pantai Banjar,4.1,53,Air,-8.1823733,114.9674751
Bali,Buleleng,Air Terjun Shantipala,4.3,59,Air,-8.3024785,114.993111
Bali,Buleleng,Pantai Celukan Bawang,4.1,39,Air,-8.1918241,114.8325921
Bali,Buleleng,Pura Beji,5,1,Religi,-8.195779,114.6517282
Bali,Buleleng,Air Terjun Les,4.7,67,Air,-8.1532931,115.350146
Bali,Buleleng,Pantai Penimbangan,4.4,1744,Air,-8.1233312,115.0634346
Bali,Buleleng,Pantai Lokapaksa,4.3,7,Air,-8.3765059,111.6798071
Bali,Buleleng,Danau Tamblingan,4.7,428,Air,-8.2572335,115.0761772
Bali,Buleleng,Air Terjun Umejero,4.8,67,Air,-8.2908285,115.0280701
Bali,Buleleng,Air Terjun Colek Pamor,4.5,235,Air,-8.1954486,115.1261292
Bali,Buleleng,Pantai Amed,4.5,1475,Air,-8.335352,115.6099233
Bali,Buleleng,Pantai Tanguwisia,4.3,193,Air,-8.1824748,114.9389544
Bali,Buleleng,Air Terjun Munduk,4.5,832,Air,-8.2516251,115.0669857
Bali,Buleleng,Pantai Kalianget,4.6,47,Air,-8.1822342,114.9148943
Bali,Buleleng,Pantai Lovina,4.4,1186,Air,-8.1655214,115.012517
Bali,Buleleng,Air Terjun Yeh Mampeh,4.7,360,Air,-8.1532932,115.3604458
Bali,Buleleng,Pura Labuan Aji,4.6,52,Religi,-8.428156,113.15794
Bali,Buleleng,Air Terjun Banyumala,4.8,3982,Air,-8.3660106,115.0333491
Bali,Buleleng,Air Terjun Campuhan,4.3,419,Air,-8.2536751,115.0065947
Bali,Buleleng,Pantai Gerokgak,4.6,5,Air,-8.1761909,114.7742614
Bali,Buleleng,Air Terjun Melanting,4.7,404,Air,-8.2861535,114.981595
Bali,Buleleng,Air Terjun Jembong,4.5,776,Air,-8.2214061,115.0330004
Bali,Buleleng,Air Terjun Banyu Wana,4.8,973,Air,-8.2214061,115.0330004
Bali,Buleleng,Pantai Banyuning,4.8,26,Air,-8.0957311,115.0589864
Bali,Buleleng,Pantai Kerobokan,4.3,984,Air,-8.0957311,115.0589864
Bali,Buleleng,Air Terjun Tembok Barak,4.5,194,Air,-8.1474046,115.0729257
Bali,Buleleng,Pura Maduwe Karang,4.6,240,Religi,-8.0778479,115.1656968
Bali,Buleleng,Pantai Giri Emas,4.5,42,Air,-8.0764197,115.1339182
Bali,Buleleng,Pura Pulaki,4.7,1481,Religi,-8.1456367,114.6803377
Bali,Buleleng,Pantai Segara Sangsit,4.1,13,Air,-8.0822901,115.1227477
Bali,Buleleng,Air terjun Blahmantung,4.6,106,Air,-8.3074027,114.9831648
Bali,Buleleng,Pantai Tejakula,4.5,8,Air,-8.1126444,115.1582424
Bali,Buleleng,Pura Segara Rupek,4.6,443,Religi,-8.0974751,114.4385615
Bali,Buleleng,Pantai Karang Sewu,4.2,124,Air,-8.1582368,114.5131328
Bali,Buleleng,Pura Ponjok Batu,4.6,11,Religi,-8.0944208,115.2630166
Bali,Buleleng,Underwater Cave,4.6,13,Air,-8.0962126,114.5204954
Bali,Buleleng,Dermaga Nusa Menjangan,4.5,110,Air,-8.0962126,114.5204954
Bali,Buleleng,Pura Menjangan,4.6,39,Religi,-8.0953415,114.5221905
Bali,Buleleng,Pura Giri Gilimenjangan,4.6,23,Religi,-8.0953415,114.5221905
Bali,Buleleng,Penataran Agung Pingit Klenting Sari,4.8,3,Religi,-8.0953415,114.5221905
Bali,Buleleng,Sri Ganesha Menjangan Temple,4.6,133,Religi,-8.0953202,114.5221905
Bali,Buleleng,Pendopo Hyang Maha Suci Parwati,4.8,3,Religi,-8.0953202,114.5221904
Bali,Buleleng,The Coral Garden,4.9,68,Air,-8.0958245,114.5167604
Bali,Buleleng,Anchor Wreck Menjangan,4.3,19,Air,-8.0946809,114.4999137
Bali,Buleleng,Kantor Taman Nasional Menjangan,4.6,185,Taman,-8.0961227,114.4989
Bali,Buleleng,Pura Payogan Segara Rupek,4.9,6,Religi,-8.1009634,114.4317239
Bali,Buleleng,West Bali National Park,4.5,"3,187",Taman,-8.1311912,114.4663038
Bali,Buleleng,Pura Dhang Kahyangan Prapat Agung Temple,4.8,71,Religi,-8.1338644,114.4321962
Bali,Buleleng,Prapat Agung Beach,4.3,69,Air,-8.1415113,114.4367453
Bali,Buleleng,Bali Birding Tour National Park,3.7,149,Taman,-8.1682887,114.4512652
Bali,Buleleng,"Pantai Karangsewu, Balai Taman Nasional Bali Barat",4.6,74,Air,-8.1838035,114.4253426
Bali,Buleleng,Bakungan Temple,4.6,26,Religi,-8.1869859,114.4335816
Bali,Buleleng,Nature Conservation Forum Putri Menjangan,4.1,16,Taman,-8.1304736,114.5528764
Bali,Buleleng,Gili Putih Sumberkima,4.6,197,Air,-8.1443939,114.5752111
Bali,Buleleng,Pura Batu Kursi,4.7,436,Religi,-8.1524177,114.6360388
Bali,Buleleng,Waterfall Pengumbahan,4.1,7,Air,-8.165792,114.5749357
Bali,Buleleng,Sumberkima Ridge Walk Viewpoint,4.9,2,Taman,-8.1671549,114.5761749
Bali,Buleleng,Pura Sakti,4.8,77,Religi,-8.1698807,114.5286731
Bali,Buleleng,Pura Sumur Kembar,4.4,57,Religi,-8.2243547,114.4396684
Bali,Buleleng,Tirtha Segara Rupek Temple,4.6,102,Religi,-8.2209127,114.4452865
Bali,Buleleng,Pantai Karang Impian,4.4,28,Air,-8.2248321,114.4659974
Bali,Buleleng,Bendungan Palasari,4.4,371,Air,-8.2537344,114.5380003
Bali,Buleleng,Taman Wana Resort Palasari,4.2,160,Taman,-8.2595691,114.536829
Bali,Buleleng,Pura Kerta Kawat,4.7,177,Religi,-8.1649065,114.6591154
Bali,Buleleng,Pucak BEAD,4.7,29,Religi,-8.1649065,114.6591154
Bali,Buleleng,Pura Taman Sari,4.9,5,Religi,-8.1961518,114.7389007
Bali,Buleleng,Gerokgak Dam,4.4,247,Air,-8.2021903,114.7636602
Bali,Buleleng,Air Terjun Tinga Tinga,4.9,3,Air,-8.2293094,114.8084677
Bali,Buleleng,Air Terjun Kara,4.9,1,Air,-8.2242048,114.7981523
Bali,Buleleng,Air terjun yeh selem,4.9,2,Air,-8.2404756,114.844894
Bali,Buleleng,Pura Taman Yeh Selem,4.9,6,Religi,-8.2439848,114.8629459
Bali,Buleleng,Pura Kahyangan Jagat Buana Purohita (Linggam Ciwa),4.7,32,Religi,-8.2500463,114.8905074
Bali,Buleleng,Singsing Waterfall,3.7,175,Air,-8.223451,114.9726873
Bali,Buleleng,Pura Ulun Danu Tamblingan,4.3,166,Religi,-8.2379671,115.0621412
Bali,Buleleng,Wanagiri Hidden Hill Bali,4.4,2,Taman,-8.2378076,115.0790649
Bali,Buleleng,Banyumala Waterfall,4.8,4,Air,-8.2283961,115.0624635
Bali,Buleleng,Banyu Wana Amertha Waterfall,4.8,976,Air,-8.2325435,115.0842226
Bali,Buleleng,Puncak Wanagiri,4.6,2,Taman,-8.2338197,115.088252
Bali,Buleleng,Taman Bung Karno,4.6,918,Taman,-8.154532,115.0661706
Bali,Buleleng,Alamandaoe Water Park,4.3,160,Air,-8.1502699,115.1411365
Bali,Buleleng,Bengbengan Waterfall,4.8,25,Air,-8.1738826,115.1570931
Bali,Buleleng,Air Terjun Carat,4.4,135,Air,-8.139135,115.1737383
Bali,Buleleng,Air sanih natural spring,4.5,249,Air,-8.1150415,115.1867938
Bali,Buleleng,Pura Bukit Sinunggal,4.8,127,Religi,-8.1432834,115.2233812
Bali,Buleleng,Pura Ponjok Batu,4.7,711,Religi,-8.1335506,115.2280554
Bali,Buleleng,ALAS BANGKUWANG,4.9,13,Air,-8.2707112,114.9815203
Bali,Buleleng,Alpha Gesing Waterfall,4.9,3,Air,-8.2887875,115.0502083
Bali,Buleleng,"HARVEST PALACE, Munduk, Buleleng, Bali.",4.9,3,Taman,-8.2928058,115.0683251
Bali,Buleleng,Tamblingan Jungle Camp,4.9,7,Taman,-8.2668108,115.0956274
Bali,Buleleng,Camping Ground Buyan II,4.4,29,Air,-8.2495774,115.1119872
Bali,Buleleng,Buyan Lake,4.6,102,Air,-8.2489591,115.1157745
Bali,Buleleng,Buyan Camping Camp,4.3,995,Taman,-8.2479544,115.1261995
Bali,Buleleng,Bali Bike Park,4.4,67,Taman,-8.2478772,115.127488
Bali,Buleleng,Alam Rimba Dasong,4.4,29,Taman,-8.2478772,115.127488
Bali,Buleleng,Ulun Danu Buyan Temple,4.4,556,Religi,-8.2445927,115.1349455
Bali,Buleleng,Taman Denbukit Camping Ground,4.6,390,Taman,-8.2432402,115.1377177
Bali,Buleleng,Handara Golf & Resort,4.4,3,Taman,-8.244129,115.1479474
Bali,Buleleng,Tower Turyapada,4.5,48,Taman,-8.2444767,115.1507196
Bali,Buleleng,Taman Danu Camp Bedugul,4.6,119,Taman,-8.2710997,115.1648148
Bali,Buleleng,DANAU BERATAN,4.4,7,Air,-8.2733021,115.1687973
Bali,Buleleng,Dermaga Bedugul,4.6,41,Air,-8.2805274,115.1652052
Bali,Buleleng,Ulun Danu Beratan Temple,4.6,40318,Religi,-8.2735725,115.1576696
Bali,Buleleng,Bali Botanical Garden,4.6,2198,Taman,-8.2791751,115.1500168
Bali,Buleleng,Botanical garden lake view,4.7,47,Taman,-8.2753771,115.1530269
Bali,Buleleng,The Blooms Garden,4.6,4094,Taman,-8.301573,115.1543935
Bali,Buleleng,The SILA'S Agrotourism,4.4,2745,Taman,-8.301573,115.1543935
Bali,Buleleng,Bali Outbound & Farmstay (BOF),4.3,401,Taman,-8.3205086,115.1714435
Bali,Buleleng,Wisata Hutan Bambu Sandan,4.9,10,Taman,-8.3291949,115.1552943
Bali,Buleleng,Red Coral Munduk Waterfall,4.5,238,Air,-8.2544728,115.0598869
Bali,Buleleng,Labuhan Kebo Waterfalls,4.8,116,Air,-8.2573851,115.0524497
Bali,Buleleng,Uma Desa Ricefield Trekking,4.9,4,Taman,-8.2756557,115.0176336
Bali,Buleleng,Subuk Rice Fields View,4.9,4,Taman,-8.2759388,114.9642855
Bali,Buleleng,Lapangan Kecamatan Busungbiu,4.2,160,Taman,-8.256439,114.9563743
Bali,Buleleng,Taman Bidadari Waterfall (Subak Pohasem),4.9,4,Taman,-8.2396203,114.9608374
Bali,Buleleng,Bendungan Titab - Ularan,4.5,283,Air,-8.2442498,114.9349595
Bali,Buleleng,PANTAI SERIRIT,4.6,17,Air,-8.1922871,114.9320154
Bali,Buleleng,Krisna Eco Village,4.4,17,Taman,-8.1937313,114.9460058
Bali,Buleleng,Mesusun waterfall,4.5,23,Air,-8.2017513,114.9973883
Bali,Buleleng,Langkeng Waterfall,4.5,19,Air,-8.1944453,114.9977317
Bali,Buleleng,Lovina Dolphin Watching,4.9,231,Air,-8.1686608,115.0100913
Bali,Buleleng,Dolphin Lovina Tour,4.9,464,Air,-8.1502241,115.0392737
Bali,Buleleng,Pantai Indah Singaraja,4.9,220,Air,-8.121927,115.0645827
Bali,Buleleng,Pantai Camplung,4.5,144,Air,-8.1184302,115.0701926
Bali,Buleleng,Pantai Lingga,4.4,33,Air,-8.1142942,115.0724572
Bali,Buleleng,Pantai Skip,4.1,91,Air,-8.1125934,115.0773378
Bali,Buleleng,Pantai Kampung Baru,3.3,4,Air,-8.1039446,115.0861457
Bali,Buleleng,Pantai Kubujati,4.1,49,Air,-8.0962017,115.1005434
Bali,Buleleng,Pantai penarukan,4.6,24,Air,-8.0855155,115.1123311
Bali,Buleleng,Pantai yeh lembu,3.9,9,Air,-8.0758472,115.1383742
Bali,Buleleng,Pantai kutebanding,4,8,Air,-8.0686535,115.1796347
Bali,Buleleng,Pantai Julah,4.7,20,Air,-8.1066083,115.2974062
Bali,Buleleng,Denkavi Beach,4.9,3,Air,-8.1323336,115.3573899
Bali,Buleleng,Pantai Tegal Desa,4.1,3,Air,-8.1506674,115.4001663
Bali,Buleleng,Black Sand Beach,4.1,10,Air,-8.1656799,115.4343377
Bali,Buleleng,Taman Kota Singaraja,4.5,5460,Taman,-8.1221739,115.0870665
Bali,Buleleng,Canging Waterfall,4.8,14,Air,-8.203177,115.1006809
Bali,Buleleng,Air Terjun Cemara,4.9,5,Air,-8.2041044,115.1015494
Bali,Buleleng,Air Terjun Campuhan,4.5,2,Air,-8.2083736,115.1029858
Bali,Buleleng,Wanagiri Pucak Manik Waterfall,4.6,305,Air,-8.2133318,115.1029376
Bali,Buleleng,Krisna Funtasticland,4.3,3916,Taman,-8.2034966,114.9544005
Bali,Buleleng,Plaza Kuliner Pantai Penimbangan,3.5,2,Taman,-8.1215055,115.0648977
Bali,Buleleng,Pura Segara Penimbangan,4.6,51,Religi,-8.1206794,115.066503
Bali,Buleleng,Krisna Water Sports,4.4,550,Air,-8.1805198,114.9762505
Bali,Buleleng,Krisna Waterpark Lovina,4.2,494,Air,-8.1801534,114.9840225
Bali,Buleleng,Rice Terraces Munduk,4.7,128,Taman,-8.2721576,115.0401128
Bali,Jembrana,Air Terjun Yeh Mesee,4.3,7,Air,-8.2737261,114.6230384
Bali,Jembrana,Air Terjun Sumberkima,4.2,23,Air,-8.2420133,114.5851669
Bali,Jembrana,Taman Siwa,4.3,10,Taman,-8.1706375,114.4373253
Bali,Jembrana,New Karang Sewu Gilimanuk,4.6,199,Taman,-8.1767971,114.4338491
Bali,Jembrana,Nyiur Melambai Family Park,4.2,121,Air,-8.2446427,114.4995972
Bali,Jembrana,Grojogan waterfall,3.8,23,Air,-8.2296066,114.5068027
Bali,Jembrana,Gunung Klatakan,4.9,1,Bukit,-8.2099921,114.4992817
Bali,Jembrana,RAINFOREST WEST BALI,4.3,12,Taman,-8.2391328,114.5135252
Bali,Jembrana,Pantai Karang Impian,4.4,28,Air,-8.263732,114.4769845
Bali,Jembrana,Pantai Watu Kebo,4.9,2,Air,-8.2724927,114.4813847
Bali,Jembrana,Melaya Beach,4.6,14,Air,-8.2890015,114.4967458
Bali,Jembrana,PURA WIKU SEGARA GIRI KENCANA,4.6,5,Religi,-8.2915498,114.4983627
Bali,Jembrana,Pura Penataran Ped Anyarsari,4.1,7,Religi,-8.2926335,114.5014283
Bali,Jembrana,Pantai Larisa-candikusuma,4.4,27,Air,-8.3027467,114.5133557
Bali,Jembrana,Pantai Candikusuma,4.1,298,Air,-8.3078594,114.5170628
Bali,Jembrana,Tuwed Mangrove Park,4.9,8,Taman,-8.3267074,114.5183515
Bali,Jembrana,Pantai Pebuahan,4.1,309,Air,-8.3435157,114.5378152
Bali,Jembrana,Pantai Baluk Rening,4.2,437,Air,-8.351953,114.5439943
Bali,Jembrana,Cupel Beach,4.4,14,Air,-8.3563848,114.5483335
Bali,Jembrana,Tanjung saguntala,4.3,35,Air,-8.3649968,114.5558903
Bali,Jembrana,Mecha Sunset View,4.8,21,Air,-8.3652114,114.5558903
Bali,Jembrana,Pantai Cupel 1,4.4,39,Air,-8.3719629,114.564705
Bali,Jembrana,Pantai pabrik sumina,4.9,1,Air,-8.3754579,114.5674737
Bali,Jembrana,Pengambengan Sunset View,4.4,50,Air,-8.3870251,114.5695623
Bali,Jembrana,Sun Set All in One,4.1,1,Air,-8.3949812,114.5799368
Bali,Jembrana,Pantai Pengambengan,4.7,14,Air,-8.3992912,114.6064347
Bali,Jembrana,Kurma Asih Sea Turtle Conservation Center,4.7,506,Taman,-8.402759,114.608612
Bali,Jembrana,Pura Perancak,4.7,139,Religi,-8.4010813,114.6096896
Bali,Jembrana,Pantai Perancak,4.5,86,Air,-8.4062176,114.6278192
Bali,Jembrana,Pantai Air kuning,4.3,3,Air,-8.4015851,114.6493719
Bali,Jembrana,Yeh Kuning Beach,4.5,67,Air,-8.4010087,114.6581859
Bali,Jembrana,Pantai Dlod Berawah,4.2,257,Air,-8.3979407,114.6765753
Bali,Jembrana,Obyek Wisata Kolam Rekreasi Delodbrawah,4.1,54,Air,-8.3976461,114.6776219
Bali,Jembrana,Pantai Tembles,4.4,76,Air,-8.394873,114.7169744
Bali,Jembrana,Pantai Yehembang,4.4,55,Air,-8.3980535,114.7526646
Bali,Jembrana,Pantai Rambut Siwi,4.4,112,Air,-8.4012672,114.7612665
Bali,Jembrana,Rambut Siwi Temple,4.7,770,Religi,-8.402843,114.7651066
Bali,Jembrana,Pura Segara Dangkahyangan Lan Tirtha Luhur Rambutsiwi,4.8,11,Religi,-8.402933,114.7655163
Bali,Jembrana,Pebble Beach,4.9,3,Air,-8.409346,114.7916932
Bali,Jembrana,Pelabuhan Nelayan Yehsumbul,4.1,19,Air,-8.4148876,114.8026677
Bali,Jembrana,Pantai Medewi,4.5,669,Air,-8.418746,114.8046301
Bali,Jembrana,The Point Rightender Surfing Pulukan,4.7,25,Air,-8.4220775,114.8075985
Bali,Jembrana,Pulukan Beach,4.5,53,Air,-8.4233227,114.8120542
Bali,Jembrana,Pantai Pangkung Jukung Pekutatan,4.1,19,Air,-8.4271565,114.8164098
Bali,Jembrana,Monumen Pendaratan I Gusti Ngurah Rai,4.4,9,Taman,-8.4306251,114.816744
Bali,Jembrana,Cony's Beach,4.9,1,Air,-8.4324297,114.8225936
Bali,Jembrana,Kelapa Beach,4.9,6,Air,-8.434229,114.8307945
Bali,Jembrana,Pantai Pekutatan,4.5,40,Air,-8.4346997,114.8355225
Bali,Jembrana,Pantai Ciwa,4.5,4,Air,-8.4377359,114.8471312
Bali,Jembrana,West Bali Adventure Offroad,4.5,8,Taman,-8.4257594,114.8435623
Bali,Jembrana,PUNCAK TIRTA Manggis Sari,4.6,23,Taman,-8.3754405,114.8848257
Bali,Jembrana,Nature Tourism Green Cliff,4.1,153,Taman,-8.3656816,114.7937367
Bali,Jembrana,Air Terjun Yeh Buah,4.5,22,Air,-8.3393885,114.747829
Bali,Jembrana,Air Terjun Grojogan Yehembang Kauh,4.5,26,Air,-8.3369752,114.7495508
Bali,Jembrana,Nirwana Garden Bali,4.7,265,Taman,-8.3301076,114.638073
Bali,Jembrana,Bendungan Palasari,4.4,371,Air,-8.2495657,114.5458637
Bali,Jembrana,Alas Utama Medewi (AUM),4.6,56,Taman,-8.369448,114.7418098
Bali,Bangli,Tejataki Hill Pinggan,4.6,8,Taman,-8.1724106,115.3671295
Bali,Bangli,Pinggan Sunrise View Pohon Cinta,4.7,128,Taman,-8.1986683,115.3535603
Bali,Bangli,Pura Hulundanu Batur Songan,4.7,381,Religi,-8.2237288,115.3905533
Bali,Bangli,Trunyan Hill,4.6,222,Taman,-8.2413976,115.4073761
Bali,Bangli,Mount Abang,4.7,306,Taman,-8.2769407,115.4174833
Bali,Bangli,Dermaga Kedisan,4.6,890,Air,-8.2799631,115.3778253
Bali,Bangli,Museum Geopark Batur,4.6,2,Taman,-8.2700212,115.3581431
Bali,Bangli,Pura Segara Ulun Danu Batur,4.6,675,Religi,-8.2691718,115.3765108
Bali,Bangli,Toya Devasya,4.2,7,Air,-8.2487011,115.3871538
Bali,Bangli,Mt Batur Sunrise trekking,4.8,97,Bukit,-8.2303531,115.3910162
Bali,Bangli,Sukawana Sunrise Spot,4.6,477,Taman,-8.2210038,115.3453737
Bali,Bangli,Air Terjun Desa Kutuh Bangli,4.7,37,Air,-8.1761699,115.3018857
Bali,Bangli,Air terjun bunutin,4.9,3,Air,-8.3078822,115.2550761
Bali,Bangli,Pelisan waterfall,4.9,50,Air,-8.3138812,115.2597674
Bali,Bangli,Mount Batur View Point,4.7,702,Bukit,-8.2791562,115.3577389
Bali,Bangli,Hutan Pinus Desa Batur Selatan,4.5,85,Taman,-8.2599148,115.3267217
Bali,Bangli,Pura Ulun Danu Batur,4.5,3,Religi,-8.2563078,115.3299695
Bali,Bangli,Three Mountain View,4.3,8,Bukit,-8.2061453,115.3283535
Bali,Bangli,Wisata Alam Munti Belong,4.9,3,Air,-8.2536039,115.2562996
Bali,Bangli,Langgahan Waterfalls,4.7,93,Air,-8.3158853,115.2653692
Bali,Bangli,Pelisan waterfall,4.9,50,Air,-8.3169963,115.2680396
Bali,Bangli,KinTamani Orange's Selfpick Agrotourism,4.9,9,Taman,-8.3057323,115.3525282
Bali,Bangli,Penglipuran Village,4.8,22626,Taman,-8.4577655,115.3050035
Bali,Bangli,Desa Wisata Pule,4.8,28,Taman,-8.4577655,115.3050035
Bali,Bangli,Objek Ekowisata Bukit Cemeng,4.4,45,Taman,-8.4577655,115.3050035
Bali,Bangli,Penglukatan Tirta Dari,4.9,14,Air,-8.4577655,115.3050035
Bali,Bangli,Pura Tirta Sudamala,4.7,703,Religi,-8.4744429,115.2787551
Bali,Bangli,Pura Kehen,4.6,805,Religi,-8.4744429,115.2787551
Bali,Bangli,Air Terjun Bugbugan,4.9,25,Air,-8.4744429,115.2787551
Bali,Bangli,Tangkub Waterfall - Bukit Hijau,4.3,97,Air,-8.4410322,115.3208859
Bali,Bangli,Air Terjun Krisik,4.6,100,Air,-8.4410322,115.3208859
Bali,Bangli,Alun-Alun Bangli,4.7,531,Taman,-8.4613323,115.2869481
Bali,Bangli,Mahapraja Bangli,4.4,320,Taman,-8.3948762,115.3277363
Bali,Bangli,Anjungan Bucun Desa,4.8,5,Taman,-8.3948762,115.3277363
Bali,Bangli,Tukad Cepung Waterfall,4.6,"3,131",Air,-8.3948762,115.3277363
Bali,Bangli,Grudugan waterfall,4.9,145,Air,-8.4332746,115.3107919
Bali,Bangli,Dukuh Hill,4.5,70,Taman,-8.4104375,115.3339074
Bali,Bangli,mata Air segening,4.9,5,Air,-8.4520874,115.2822249
Bali,Bangli,Objek Wisata Tukad Batu Liuu,4.3,14,Air,-8.4520874,115.2822249
Bali,Bangli,Air Terjun Tangkup,4.3,9,Air,-8.447177,115.32347
Bali,Bangli,Goa Giri Campuhan waterfall,4.9,16,Air,-8.4639252,115.3721788
Bali,Bangli,Wisata Segening Kawan,4.9,2,Air,-8.4525865,115.3320138
Bali,Bangli,GGC Waterfall (Goa Giri Campuhan),4.8,329,Air,-8.4585551,115.3665943
Bali,Bangli,Tibumana Waterfall,4.5,1297,Air,-8.5068384,115.3166036
Bali,Bangli,Yeh Bulan Waterfall,4.9,107,Air,-8.4495401,115.3580124
Bali,Bangli,Pura Taman Pecampuhan Sala,4.8,544,Religi,-8.451373,115.3103579
Bali,Bangli,Waterfall Bangkiang Djaran,4.7,214,Air,-8.5006065,115.3402222
Bali,Bangli,Taman Narmada Bali Raja Tamanbali,4.8,5,Taman,-8.499999,115.3293302
Bali,Bangli,Krisik Waterfall,4.8,268,Air,-8.4548963,115.3683533
Bali,Bangli,objek wisata seganing,4.5,15,Air,-8.4520695,115.3304511
Bali,Bangli,Waterboom Sidembunut,4.2,612,Air,-8.4493209,115.3540491
Bali,Bangli,Goa Raja Waterfall,4.8,568,Air,-8.4417744,115.3595577
Bali,Bangli,Pura Taman Narmada Bali Raja Temple,4.5,70,Religi,-8.5002162,115.3294795
Bali,Bangli,Dedari Waterfall,4.8,39,Air,-8.5198074,115.0909332
Bali,Bangli,The Tadah Uwuk Waterfall and Canyon view Spring Water pool,4.4,26,Air,-8.5198074,115.0909332
Bali,Bangli,Mount batur sunrise trekking,4.9,44,Bukit,-8.500316,115.0010728
Bali,Bangli,Goa Rang Reng Waterfall,4.7,713,Air,-8.500316,115.0010728
Bali,Bangli,Rajin Garden,4.8,5,Taman,-8.3990865,115.0873285
Bali,Bangli,Lava Tumuli Gunung Batur,4.5,102,Bukit,-8.3990865,115.0873285
Bali,Bangli,Pura Puncak Penulisan,4.7,954,Religi,-8.3990865,115.0873285
Bali,Bangli,Pelisan waterfall,4.9,50,Air,-8.3205768,115.008765
Bali,Bangli,Pura Jati Batur,4.7,265,Religi,-8.2669553,115.1209675
Bali,Bangli,BAS agrotourism,4.1,34,Taman,-8.2669553,115.1209675
Bali,Bangli,Bayad Waterfall,4.6,216,Air,-8.4144729,115.0375467
Bali,Bangli,abangan waterfall,4.7,102,Air,-8.4035194,115.0693651
Bali,Bangli,Batur Lake,4.7,274,Air,-8.2505743,115.3320051
Bali,Bangli,Puncak batur,4.8,34,Taman,-8.2392334,115.3132597
Bali,Bangli,Mt Batur,4.5,3615,Bukit,-8.2392334,115.3132597
Bali,Bangli,Mt. Batur Trekking & Jeep,4.9,176,Bukit,-8.2599896,115.343048
Bali,Bangli,Batur Geopark,4.9,1,Taman,-8.2599896,115.343048
Bali,Bangli,Mount Batur ATV adventure,4.9,11,Bukit,-8.2720617,115.3135398
Bali,Bangli,Bali Wisata KinTamani,4.7,9,Taman,-8.2567519,115.2839743
Bali,Bangli,Bukit Payang,4.7,94,Taman,-8.269111,115.295531
Bali,Bangli,KinTamani ATV adventure,4.9,54,Taman,-8.2565188,115.3285189
Bali,Bangli,BELVA CAMPING KINTamanI,4.9,6,Taman,-8.2420979,115.2711515
Bali,Karangasem,Taman Edelweis Bali,4.5,2702,Taman,-8.2420623,115.1477951
Bali,Karangasem,Puri Agung Karangasem,4.5,661,Religi,-8.4436684,115.3523338
Bali,Karangasem,Tirta Gangga,4.6,18202,Air,-8.4436684,115.3523338
Bali,Karangasem,Taman Ujung,4.6,8700,Taman,-8.4436684,115.3523338
Bali,Karangasem,Pantai Labuan Jelung,3.9,10,Air,-8.1910815,115.2297729
Bali,Karangasem,Pantai Yeh Malet,4.4,242,Air,-8.5496897,115.2204248
Bali,Karangasem,Bukit Asah Desa Bugbug,4.6,1788,Taman,-8.505565,115.3469169
Bali,Karangasem,Savana Tianyar,4.5,722,Taman,-8.224334,115.2450591
Bali,Karangasem,Bukit Putung,4.4,233,Taman,-8.2241335,115.2450561
Bali,Karangasem,Bukit surga,4.8,24,Taman,-8.2241335,115.2450561
Bali,Karangasem,Bukit cemara,4.6,96,Taman,-8.2241335,115.2450561
Bali,Karangasem,Bendungan Yeh Unda Hulu,4.4,84,Air,-8.4539628,115.1878855
Bali,Karangasem,Air Terjun Yeh Labuh Waterfall,4.3,92,Air,-8.4637236,115.2698156
Bali,Karangasem,Bukit Asmara,4.1,37,Taman,-8.4600192,115.1698525
Bali,Karangasem,Savana Nusu,4.4,81,Taman,-8.224334,115.2450591
Bali,Karangasem,Bukit Pemukuran,4.4,249,Taman,-8.224334,115.2450591
Bali,Karangasem,Telabah Lantang Desa Muncan,4.5,37,Air,-8.4328007,115.1842689
Bali,Karangasem,Puncak Gunung Agung Bali,4.7,165,Bukit,-8.4328007,115.1842689
Bali,Karangasem,Gunung Agung,4.4,104,Bukit,-8.3433041,115.2438378
Bali,Karangasem,Telaga Waja Waterfall,4.5,388,Air,-8.4460484,115.1707504
Bali,Karangasem,Bendungan Kastala,4.5,95,Air,-8.4466824,115.2979711
Bali,Karangasem,Bukit Asaba Globe Bali,4.1,20,Taman,-8.4466824,115.2979711
Bali,Karangasem,Kampoeng Nusantara Karangasem Bali ( Ray of Light),4.7,7,Taman,-8.4299485,115.2463235
Bali,Karangasem,Telaga Surya,4.6,480,Air,-8.4219566,115.1665141
Bali,Karangasem,Pantai Baturinggit,4.6,19,Air,-8.2431568,115.3046297
Bali,Karangasem,Sibetan Rice Terrace,4.8,70,Taman,-8.2431568,115.3046297
